AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume1\Windows\System32\SgrmBroker.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\dwm.exe, S-1-5-90-0-1, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60001, b000000000, 278, 1857, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2135
System, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 2464, 1333, 0, 0, 11993, 3101, 0, 0, 0, 40, 31, 18891
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 3, 22, 0, 0, 0, 0, 0, 0, 0, 32, 0, 25
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60001, b000000000, 3, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60001, b000000000, 3, 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 60001, b000000000, 21595, 650, 0, 143222, 100, 0, 0, 0, 0, 18, 9, 165567
\Device\HarddiskVolume1\Windows\System32\lsass.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 1, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
\Device\HarddiskVolume1\Windows\System32\services.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 13, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 106
\Device\HarddiskVolume1\Program Files\Dolby\Dolby DAX2\DAX2_API\DolbyDAX2API.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\fontdrvhost.exe, S-1-5-96-0-1, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
\Device\HarddiskVolume5\PanGPA.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
Microsoft.Windows.Search_1.14.13.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MsMpEng.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 119, 794, 0, 0, 0, 0, 0, 0, 0, 65, 0, 913
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 11, 77, 0, 0, 0, 0, 0, 0, 0, 0, 49, 88
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 2, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 18
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 16, 113, 0, 0, 0, 0, 0, 0, 0, 73, 0, 129
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 42, 95, 0, 0, 190, 0, 0, 0, 0, 0, 11, 327
\Device\HarddiskVolume1\Windows\System32\smartscreen.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [DoSvc], S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 9, 66, 0, 0, 0, 0, 0, 0, 0, 0, 9, 75
MicrosoftWindows.Client.CBS_1000.19054.1000.0_x64__cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 59, 333, 0, 0, 66, 0, 0, 0, 0, 64, 3, 458
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [CryptSvc], S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\audiodg.exe, S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 14, 100, 0, 0, 0, 0, 0, 0, 0, 84, 0, 114
\Device\HarddiskVolume1\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
\Device\HarddiskVolume1\Windows\System32\LPlatSvc.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60001, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_fce0c2dbe15e0d9a\igfxEM.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [LicenseManager], S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 3, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
\Device\HarddiskVolume1\Windows\System32\dllhost.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 12, 83, 0, 0, 0, 0, 0, 0, 0, 15, 2, 95
\Device\HarddiskVolume1\Windows\System32\ctfmon.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 183, 855, 0, 0, 370, 0, 0, 0, 0, 49, 32, 1408
\Device\HarddiskVolume1\Windows\SysWOW64\Lenovo\PowerMgr\PowerMgr.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 32, 34, 0, 0, 183, 0, 0, 0, 0, 0, 0, 249
\Device\HarddiskVolume1\Windows\explorer.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60001, b000000000, 203, 906, 0, 0, 450, 0, 0, 0, 0, 18, 179, 1559
\Device\HarddiskVolume1\Windows\explorer.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 60001, b000000000, 5824, 5923, 0, 32656, 250, 0, 0, 0, 0, 7, 251, 44653
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
Registry, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 105, 2, 0, 0, 702, 0, 0, 0, 0, 0, 0, 809
\Device\HarddiskVolume1\Windows\System32\winlogon.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 48, 0, 4
\Device\HarddiskVolume1\Windows\System32\SearchIndexer.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 3, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
\Device\HarddiskVolume1\Program Files\Apoint2K\ApntEx.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 196, 1310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1506
\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\NisSrv.exe, S-1-5-19, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\SearchProtocolHost.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Tencent\QQProtect\Bin\QQProtect.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 8, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67
\Device\HarddiskVolume1\Program Files\Apoint2K\ApMsgFwd.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 58, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 448
\Device\HarddiskVolume1\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 7, 49, 0, 0, 0, 0, 0, 0, 0, 198, 0, 56
\Device\HarddiskVolume1\Windows\System32\taskhostw.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\sihost.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 10, 68, 0, 0, 0, 0, 0, 0, 0, 15, 14, 78
\Device\HarddiskVolume1\Program Files\Apoint2K\Apoint.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 33, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259
\Device\HarddiskVolume1\Windows\System32\atieclxx.exe, S-1-5-18, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 36, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278
\Device\HarddiskVolume1\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe, S-1-5-20, 2024-03-16:12:59:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 19, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147
Microsoft.AAD.BrokerPlugin_1000.19041.3636.0_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 16421, b000000000, 1136, 6900, 0, 0, 100, 580, 0, 0, 0, 821, 3300, 8716
Microsoft.Windows.Search_1.14.13.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 16106, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Microsoft.LockApp_10.0.19041.3636_neutral__cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 16421, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.SkypeApp_15.114.3214.0_x64__kzf8qxf38zg5c, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 16421, b000000000, 39, 239, 0, 0, 25, 0, 0, 0, 0, 0, 6, 303
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 10, 73, 0, 0, 0, 0, 0, 0, 0, 41, 24, 83
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 9, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [EventLog], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 15, 60, 0, 0, 41, 0, 0, 0, 0, 106, 0, 116
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 8, 54, 0, 0, 0, 0, 0, 0, 0, 3, 0, 62
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 1, 12, 0, 0, 0, 0, 0, 0, 0, 2, 0, 13
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 3, 25, 0, 0, 0, 0, 0, 0, 0, 40, 0, 28
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [EventSystem], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 43, 287, 0, 0, 0, 0, 0, 0, 0, 86, 0, 330
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 27, 181, 0, 0, 0, 0, 0, 0, 0, 4, 1, 208
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 7, 48, 0, 0, 0, 0, 0, 0, 0, 6, 0, 55
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 31, 118, 0, 0, 90, 0, 0, 0, 0, 2440, 9, 239
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [FontCache], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 1, 9, 0, 0, 0, 0, 0, 0, 0, 33, 0, 10
\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\NisSrv.exe, S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\audiodg.exe, S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 21, 142, 0, 0, 0, 0, 0, 0, 0, 101, 0, 163
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [BthAvctpSvc], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 1, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Foxit\Foxit PDF Reader\FoxitPDFReaderUpdateService.exe, S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 68, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528
\Device\HarddiskVolume5\PanGPS.exe, S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 3, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 113, 710, 0, 0, 48, 0, 0, 0, 0, 588, 258, 871
System Interrupts, S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 454, 2481, 546, 0, 0, 0, 0, 0, 0, 0, 0, 3481
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [StorSvc], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 77, 0, 5
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [LanmanServer], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 20, 26, 0, 0, 114, 0, 0, 0, 0, 12, 0, 160
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [IKEEXT], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 14, 99, 0, 0, 0, 0, 0, 0, 0, 0, 42, 113
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 10, 69, 0, 0, 0, 0, 0, 0, 0, 26, 0, 79
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [UserManager], S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 32, 216, 0, 0, 0, 0, 0, 0, 0, 149, 0, 248
System, S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 2271, 2756, 0, 0, 11078, 1307, 0, 0, 0, 62, 39, 17412
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16421, b000000000, 10, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80
\Device\HarddiskVolume1\Windows\System32\lsass.exe, S-1-5-18, 2024-03-16:13:00:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 16106, b000000000, 85, 551, 0, 0, 17, 0, 0, 0, 0, 1016, 0, 653
